age,income,employment_duration_years,existing_loan_balance,credit_inquiries_last_6m,num_credit_cards,employment_type,marital_status,property_area,payment_status_code,high_risk_flag,approved
63,69047.98,5,17269.66,10,5,Salaried,Single,Urban,C2,0,0
38,90984.23,0,3146.52,4,3,Salaried,Divorced,Rural,C1,0,1
36,37849.14,20,3169.2,4,5,Self-employed,Single,Rural,C1,0,1
48,69392.51,13,29141.55,1,4,Salaried,Single,Semiurban,C2,0,1
44,97248.24,5,20897.15,6,4,Unemployed,Single,Urban,C2,0,1
62,21634.71,4,0.0,4,5,Salaried,Single,Urban,C0,0,1
46,69491.17,1,14532.09,11,6,Salaried,Single,Rural,C0,0,0
45,50365.54,19,0.0,2,4,Salaried,Single,Urban,C0,0,1
23,55732.24,21,3964.84,5,3,Unemployed,Married,Urban,C1,0,1
19,42379.81,19,25454.39,10,4,Student,Married,Rural,C0,0,0
39,60761.23,3,10247.96,9,5,Unemployed,Married,Rural,C0,0,0
70,111031.39,1,13650.78,9,6,Salaried,Divorced,Semiurban,C2,0,1
66,33389.24,3,0.0,6,4,Self-employed,Single,Urban,C0,0,1
51,35759.75,23,6508.45,10,6,Salaried,Divorced,Semiurban,C0,0,1
51,32451.64,22,16735.81,2,5,Salaried,Married,Rural,C3,1,0
38,108185.46,9,18514.06,9,6,Self-employed,Divorced,Urban,C2,0,1
27,53441.51,1,25472.98,6,5,Student,Married,Urban,C2,0,0
18,64359.02,9,9056.39,4,6,Salaried,Single,Urban,C0,0,1
35,54930.43,25,9680.82,2,1,Salaried,Single,Semiurban,C1,0,1
34,41389.43,4,0.0,6,6,Salaried,Divorced,Urban,C4,1,1
28,59121.23,24,9136.7,0,2,Salaried,Married,Rural,C0,0,1
31,126456.09,14,0.0,8,5,Salaried,Married,Urban,C0,0,1
19,99801.77,4,0.0,2,2,Unemployed,Married,Urban,C0,0,1
50,43676.55,28,0.0,4,3,Salaried,Single,Rural,C3,1,1
67,81189.35,16,33121.59,2,5,Self-employed,Single,Rural,C0,0,1
54,44211.93,20,8212.14,5,3,Salaried,Divorced,Semiurban,C1,0,1
41,20590.81,2,15078.28,4,5,Salaried,Single,Rural,C1,0,0
40,90487.77,11,4811.05,2,0,Salaried,Married,Urban,C5,1,1
34,94002.32,19,0.0,10,5,Salaried,Divorced,Semiurban,C0,0,0
25,91151.31,20,25105.58,9,2,Salaried,Single,Urban,C1,0,0
49,53253.37,1,0.0,4,5,Self-employed,Single,Semiurban,C4,1,0
48,60830.61,18,4232.9,0,1,Unemployed,Married,Rural,C0,0,1
18,83744.14,29,11235.39,10,4,Salaried,Married,Rural,C1,0,1
40,74787.4,24,15226.86,8,4,Self-employed,Married,Urban,C0,0,1
32,55159.06,6,1829.43,6,0,Unemployed,Single,Urban,C0,0,1
27,24523.2,28,0.0,7,3,Salaried,Single,Rural,C0,0,1
55,67846.88,21,784.69,0,4,Unemployed,Single,Semiurban,C0,0,1
45,91975.24,1,1517.39,5,5,Student,Single,Urban,C0,0,0
51,35060.29,3,1176.69,2,6,Unemployed,Single,Urban,C2,0,1
55,80968.98,28,25580.82,7,2,Self-employed,Married,Urban,C1,0,1
70,73288.54,6,0.0,11,4,Self-employed,Single,Semiurban,C1,0,0
60,83753.71,2,16213.71,6,1,Salaried,Married,Semiurban,C2,0,1
50,86799.39,13,14216.16,7,6,Self-employed,Divorced,Semiurban,C4,1,0
64,47638.37,16,25446.37,8,6,Student,Married,Semiurban,C0,0,0
43,24576.01,17,10136.15,11,6,Salaried,Married,Semiurban,C0,0,1
70,51662.01,20,23075.83,0,3,Self-employed,Single,Urban,C0,0,0
58,87228.18,30,9588.92,3,2,Salaried,Married,Urban,C3,1,1
52,51449.9,23,18081.5,3,5,Salaried,Single,Urban,C3,1,1
65,47648.92,0,0.0,8,5,Self-employed,Single,Rural,C1,0,0
45,19466.24,2,0.0,5,1,Self-employed,Married,Rural,C0,0,1
56,108816.19,0,17285.66,9,3,Self-employed,Single,Urban,C1,0,1
33,85642.84,12,18036.56,5,4,Unemployed,Single,Semiurban,C2,0,1
69,84247.4,10,18657.03,11,3,Salaried,Married,Semiurban,C0,0,0
51,89193.13,28,4650.94,9,2,Unemployed,Married,Semiurban,C0,0,1
59,79417.71,11,32856.11,0,1,Self-employed,Single,Semiurban,C0,0,1
42,58891.78,0,5561.71,11,2,Unemployed,Single,Rural,C2,0,0
63,60905.9,27,17892.31,11,1,Salaried,Single,Urban,C5,1,0
21,54310.89,8,20324.91,0,2,Salaried,Married,Semiurban,C0,0,0
24,130868.52,28,36062.36,4,1,Unemployed,Married,Semiurban,C4,1,1
44,78897.8,24,7561.59,11,2,Salaried,Single,Semiurban,C1,0,0
56,53404.99,27,2855.3,10,4,Salaried,Married,Urban,C2,0,1
60,76637.42,25,0.0,5,2,Self-employed,Divorced,Semiurban,C3,1,0
41,39728.28,4,33733.14,6,0,Self-employed,Married,Urban,C1,0,0
52,102612.67,19,17899.75,0,5,Unemployed,Married,Semiurban,C0,0,1
47,48473.27,12,18342.86,6,3,Self-employed,Married,Semiurban,C0,0,0
68,77527.14,19,55633.86,7,4,Unemployed,Married,Urban,C3,1,1
52,91649.44,23,16550.63,4,3,Salaried,Divorced,Rural,C1,0,1
40,74619.21,15,0.0,3,3,Self-employed,Single,Rural,C0,0,1
69,67361.75,9,9257.35,9,3,Unemployed,Single,Semiurban,C1,0,0
23,65270.05,28,0.0,5,5,Self-employed,Single,Rural,C0,0,1
70,63588.97,20,6457.84,3,5,Salaried,Married,Rural,C0,0,1
26,50582.54,27,6363.75,4,6,Salaried,Single,Urban,C3,1,1
33,53762.91,7,3781.66,5,3,Self-employed,Divorced,Semiurban,C1,0,1
61,101989.76,25,0.0,3,2,Self-employed,Single,Semiurban,C0,0,1
56,62286.58,10,34295.02,6,0,Salaried,Married,Semiurban,C1,0,0
69,45355.09,14,16183.87,10,3,Self-employed,Single,Rural,C4,1,0
57,52092.56,26,8843.39,8,6,Unemployed,Married,Semiurban,C0,0,1
51,92509.27,10,22606.93,2,1,Salaried,Single,Urban,C0,0,1
36,81890.17,7,18594.94,5,5,Self-employed,Married,Semiurban,C0,0,0
18,79008.23,28,15859.67,6,5,Self-employed,Married,Rural,C0,0,1
24,58561.97,29,21589.97,8,4,Salaried,Single,Urban,C0,0,1
33,79334.06,9,13875.09,9,3,Salaried,Married,Urban,C0,0,0
20,48910.97,9,21383.1,5,5,Salaried,Divorced,Urban,C0,0,0
44,58509.65,7,22543.57,3,0,Unemployed,Married,Semiurban,C1,0,0
59,89245.11,0,14278.06,7,0,Salaried,Married,Urban,C0,0,0
69,86856.94,17,8914.48,1,1,Salaried,Married,Urban,C0,0,1
43,40452.25,7,33425.57,8,5,Salaried,Divorced,Urban,C2,0,0
64,43611.84,26,5309.38,10,3,Unemployed,Married,Semiurban,C0,0,1
70,67717.55,5,17478.39,8,1,Self-employed,Divorced,Urban,C0,0,1
63,108153.31,19,17794.72,5,0,Salaried,Married,Urban,C5,1,1
42,17110.87,15,3466.19,9,3,Unemployed,Single,Semiurban,C1,0,0
35,71958.32,18,690.49,6,2,Salaried,Single,Urban,C2,0,1
69,30598.92,3,7046.07,6,1,Salaried,Married,Urban,C1,0,0
30,49141.73,14,5108.96,10,0,Salaried,Married,Semiurban,C5,1,0
39,55889.29,19,0.0,2,5,Self-employed,Married,Urban,C0,0,0
21,54487.29,10,2879.07,9,5,Unemployed,Divorced,Urban,C0,0,1
60,51655.1,27,15727.12,8,1,Salaried,Married,Semiurban,C3,1,1
52,65180.18,16,29723.21,6,3,Self-employed,Single,Urban,C0,0,1
22,51618.61,11,19761.48,0,1,Self-employed,Married,Semiurban,C1,0,1
29,28438.57,0,0.0,9,2,Unemployed,Single,Rural,C0,0,0
47,84496.74,5,20978.25,2,0,Unemployed,Married,Semiurban,C0,0,1
46,83821.8,14,4185.87,10,6,Self-employed,Divorced,Semiurban,C2,0,1
60,86079.36,12,18343.12,9,5,Salaried,Single,Rural,C1,0,0
32,26481.64,27,11802.11,4,6,Salaried,Married,Semiurban,C1,0,0
67,72472.95,24,9302.37,5,2,Unemployed,Married,Rural,C0,0,1
41,81899.47,4,10568.7,0,6,Self-employed,Single,Semiurban,C0,0,1
61,39219.95,18,11686.06,5,3,Salaried,Married,Semiurban,C2,0,0
30,65229.33,14,30821.67,0,1,Unemployed,Married,Rural,C0,0,1
19,62093.33,3,11724.76,11,2,Unemployed,Married,Urban,C1,0,0
20,111053.77,20,27197.51,7,5,Self-employed,Single,Rural,C1,0,1
37,113112.4,16,25158.68,2,5,Unemployed,Single,Semiurban,C0,0,0
68,23391.09,2,21338.64,9,5,Salaried,Married,Semiurban,C0,0,0
20,127348.18,14,0.0,0,1,Self-employed,Single,Semiurban,C2,0,1
37,42119.36,22,27632.86,6,4,Student,Single,Urban,C0,0,1
23,89516.83,10,5589.38,1,6,Salaried,Divorced,Urban,C0,0,1
67,89262.45,11,22020.18,0,0,Salaried,Married,Rural,C5,1,0
53,40107.74,3,0.0,2,2,Self-employed,Married,Semiurban,C0,0,1
58,77331.69,6,0.0,3,0,Salaried,Divorced,Rural,C2,0,1
55,62311.66,30,39669.44,8,0,Salaried,Single,Urban,C0,0,0
52,78858.25,19,0.0,10,6,Salaried,Single,Urban,C0,0,1
59,70766.81,5,28045.49,9,1,Salaried,Married,Urban,C1,0,1
18,94908.49,14,13657.88,8,1,Salaried,Single,Urban,C0,0,0
63,66884.99,5,6118.32,6,0,Unemployed,Single,Semiurban,C2,0,0
57,60803.15,13,11372.4,4,6,Self-employed,Married,Rural,C0,0,0
57,92401.61,4,0.0,3,3,Self-employed,Single,Rural,C1,0,0
38,79509.9,19,11807.44,11,5,Salaried,Married,Semiurban,C2,0,0
60,83295.33,17,0.0,6,1,Salaried,Married,Urban,C1,0,1
38,48385.33,19,6463.79,6,4,Salaried,Married,Semiurban,C1,0,1
20,38868.43,13,24954.19,0,6,Unemployed,Single,Semiurban,C0,0,1
66,50806.95,8,15558.67,5,4,Student,Single,Semiurban,C0,0,0
30,49479.47,7,0.0,8,3,Salaried,Married,Semiurban,C4,1,0
23,84654.98,6,23920.83,5,1,Student,Divorced,Urban,C1,0,1
50,89399.6,13,11900.6,7,1,Salaried,Married,Urban,C1,0,0
30,61121.74,13,4409.41,9,4,Salaried,Single,Rural,C1,0,0
63,100772.98,20,22453.47,0,3,Self-employed,Married,Semiurban,C0,0,1
41,99211.73,1,9659.1,10,0,Salaried,Single,Rural,C0,0,0
18,71084.97,8,0.0,9,1,Unemployed,Single,Urban,C0,0,1
68,44452.71,26,37869.34,5,3,Salaried,Single,Semiurban,C1,0,1
45,104384.42,28,11757.98,9,1,Self-employed,Single,Urban,C0,0,0
31,63474.57,28,10860.61,0,3,Salaried,Single,Rural,C0,0,1
53,68154.13,9,6328.53,3,2,Salaried,Single,Urban,C1,0,1
46,56509.87,4,28519.52,1,2,Salaried,Married,Semiurban,C1,0,0
19,42755.24,6,4651.7,7,0,Unemployed,Married,Urban,C1,0,0
58,28284.01,4,0.0,10,3,Self-employed,Single,Urban,C2,0,0
39,80821.71,29,2498.51,7,1,Self-employed,Single,Urban,C1,0,1
55,45414.97,27,30574.84,8,4,Salaried,Married,Semiurban,C0,0,1
65,141488.28,25,23649.85,1,6,Salaried,Single,Rural,C2,0,1
50,37848.16,22,8429.78,11,6,Salaried,Single,Rural,C1,0,0
53,33565.44,10,31225.57,2,4,Unemployed,Married,Semiurban,C1,0,1
31,77753.47,14,22471.19,6,5,Salaried,Married,Semiurban,C3,1,0
30,103232.84,26,8267.75,8,6,Salaried,Married,Rural,C0,0,1
39,66614.74,25,9677.26,10,4,Self-employed,Single,Urban,C1,0,1
63,79306.06,16,16610.45,11,1,Self-employed,Single,Rural,C0,0,0
45,18911.31,25,353.58,7,3,Salaried,Single,Rural,C0,0,1
36,48062.21,10,12063.07,6,5,Salaried,Married,Semiurban,C1,0,1
59,38159.61,12,16319.19,5,4,Salaried,Single,Urban,C0,0,1
63,17623.85,26,0.0,6,2,Self-employed,Single,Urban,C0,0,1
65,67924.51,11,9349.52,8,1,Salaried,Single,Urban,C1,0,1
33,12000.0,23,7757.21,7,1,Self-employed,Divorced,Rural,C0,0,0
55,31945.1,14,26392.95,7,2,Salaried,Single,Semiurban,C1,0,0
49,51570.16,9,0.0,5,5,Unemployed,Single,Semiurban,C0,0,1
41,44217.85,6,6658.92,2,3,Student,Divorced,Semiurban,C1,0,1
39,74910.21,18,5255.43,0,0,Salaried,Married,Rural,C1,0,1
24,72639.5,14,25440.99,5,6,Salaried,Married,Urban,C1,0,1
32,87344.97,11,11390.35,4,2,Salaried,Married,Urban,C2,0,0
47,83809.59,23,37145.33,7,2,Unemployed,Single,Semiurban,C5,1,0
64,93520.32,0,21270.99,10,5,Salaried,Married,Urban,C0,0,0
63,64952.04,2,6256.88,8,2,Self-employed,Single,Urban,C0,0,0
27,72586.67,29,15355.22,9,4,Salaried,Divorced,Semiurban,C3,1,0
54,77787.84,20,7043.04,6,6,Salaried,Single,Urban,C1,0,1
22,68541.42,17,24031.55,11,3,Self-employed,Married,Rural,C5,1,0
53,55070.14,0,0.0,11,4,Self-employed,Married,Rural,C2,0,0
36,56688.94,18,468.26,1,2,Unemployed,Single,Rural,C2,0,1
41,44561.04,13,18379.66,7,6,Unemployed,Single,Rural,C0,0,0
56,75540.42,18,29160.59,6,0,Self-employed,Married,Urban,C0,0,0
40,62649.62,1,0.0,11,1,Salaried,Single,Urban,C1,0,0
60,48420.66,17,31242.6,7,6,Unemployed,Divorced,Semiurban,C1,0,0
46,48443.88,17,10038.11,0,3,Unemployed,Single,Urban,C2,0,1
70,34740.03,8,0.0,2,1,Unemployed,Married,Rural,C5,1,1
51,89471.03,1,0.0,1,2,Student,Married,Urban,C0,0,0
33,66965.44,30,0.0,2,1,Salaried,Married,Semiurban,C1,0,1
59,43430.0,21,11724.13,1,3,Self-employed,Married,Semiurban,C3,1,0
39,85213.69,19,11077.43,9,1,Self-employed,Married,Rural,C3,1,0
46,50988.78,23,20864.81,5,2,Salaried,Married,Semiurban,C3,1,0
25,29837.48,20,4307.18,8,6,Self-employed,Married,Semiurban,C1,0,1
24,90530.56,4,0.0,11,0,Salaried,Married,Urban,C5,1,0
48,51572.58,14,6216.79,7,5,Salaried,Single,Semiurban,C0,0,1
27,54777.52,27,12470.54,5,0,Salaried,Single,Semiurban,C0,0,1
70,66029.5,8,15230.82,3,3,Self-employed,Single,Semiurban,C0,0,0
63,93564.73,30,951.69,9,4,Self-employed,Married,Rural,C1,0,1
55,65500.93,1,24620.25,6,6,Salaried,Divorced,Urban,C3,1,0
56,35022.07,10,3300.45,9,1,Salaried,Single,Urban,C1,0,0
49,78596.93,10,0.0,0,0,Self-employed,Married,Rural,C1,0,1
21,52875.26,19,4406.52,1,5,Salaried,Single,Urban,C0,0,1
38,112198.1,5,27047.76,1,6,Salaried,Married,Semiurban,C2,0,0
44,64972.01,7,10140.85,8,3,Salaried,Married,Semiurban,C0,0,1
66,12000.0,20,2276.81,6,0,Unemployed,Married,Rural,C1,0,1
29,73934.12,8,24965.51,3,3,Salaried,Married,Urban,C0,0,1
44,113614.94,27,41998.48,3,2,Self-employed,Married,Urban,C1,0,1
36,104398.01,26,14935.56,7,3,Unemployed,Single,Rural,C1,0,1
25,110773.86,9,29273.79,11,0,Salaried,Married,Semiurban,C1,0,0
23,39506.0,17,26505.09,11,2,Unemployed,Single,Semiurban,C1,0,1
37,87803.81,10,3521.04,5,6,Salaried,Divorced,Urban,C5,1,0
22,46950.14,10,12372.88,8,0,Salaried,Married,Semiurban,C4,1,0
21,70607.23,20,0.0,1,6,Salaried,Single,Rural,C0,0,1
36,33176.19,9,9130.81,11,3,Self-employed,Single,Semiurban,C0,0,0
28,48888.61,4,3233.33,0,4,Student,Married,Rural,C0,0,1
47,48093.83,8,6359.6,4,6,Self-employed,Divorced,Rural,C0,0,0
18,87463.88,28,1501.47,8,1,Self-employed,Single,Semiurban,C0,0,1
33,85017.98,8,7980.64,11,6,Salaried,Married,Semiurban,C3,1,1
42,71920.49,11,19451.26,2,1,Unemployed,Single,Semiurban,C4,1,1
69,31239.46,19,10327.11,7,2,Salaried,Married,Rural,C0,0,0
51,57209.01,3,0.0,2,3,Salaried,Married,Semiurban,C2,0,1
64,46347.09,8,1554.31,0,4,Student,Single,Urban,C3,1,0
36,86741.89,5,0.0,5,2,Salaried,Married,Rural,C0,0,1
41,94454.62,28,15416.84,6,5,Salaried,Single,Semiurban,C3,1,1
40,91409.64,28,19046.44,3,0,Salaried,Married,Rural,C5,1,1
65,46119.51,23,15591.68,11,4,Salaried,Single,Semiurban,C5,1,0
68,12000.0,7,976.34,7,4,Unemployed,Married,Semiurban,C2,0,0
69,20825.95,19,15455.96,5,3,Salaried,Single,Semiurban,C0,0,0
57,100540.67,20,5418.4,5,4,Student,Married,Rural,C0,0,1
44,54968.63,26,0.0,5,5,Salaried,Single,Urban,C5,1,1
46,46231.88,4,22387.02,1,6,Self-employed,Married,Semiurban,C0,0,1
69,106066.51,22,23452.39,7,1,Self-employed,Single,Rural,C1,0,1
33,96629.0,6,25284.54,9,3,Self-employed,Single,Rural,C0,0,1
36,65611.22,17,3483.12,5,3,Salaried,Married,Urban,C1,0,1
65,57664.92,27,28511.07,5,2,Self-employed,Married,Urban,C0,0,1
38,61697.47,1,5089.85,10,6,Self-employed,Married,Semiurban,C3,1,1
30,70679.07,4,21149.02,7,3,Unemployed,Married,Urban,C1,0,1
47,105001.18,25,4847.22,3,4,Salaried,Single,Urban,C1,0,1
35,75561.69,0,8864.25,0,1,Salaried,Married,Semiurban,C0,0,1
65,83150.73,21,0.0,9,2,Self-employed,Single,Semiurban,C1,0,0
66,94231.75,15,7773.21,7,4,Salaried,Divorced,Semiurban,C2,0,0
34,35758.1,10,13275.26,7,2,Salaried,Married,Urban,C4,1,0
46,83871.55,26,6259.31,3,5,Student,Single,Rural,C3,1,1
70,57635.78,26,36586.63,2,0,Salaried,Single,Semiurban,C1,0,0
57,12000.0,10,0.0,5,1,Salaried,Married,Rural,C3,1,1
29,12000.0,0,4109.86,9,2,Self-employed,Married,Urban,C1,0,0
49,39547.06,3,0.0,3,2,Salaried,Single,Rural,C1,0,1
50,78280.58,3,4107.12,6,5,Salaried,Single,Rural,C2,0,1
52,67844.99,30,26439.78,11,6,Salaried,Single,Urban,C0,0,0
19,69609.17,18,32692.45,2,3,Salaried,Married,Semiurban,C1,0,1
33,113773.59,20,2188.9,2,3,Salaried,Married,Semiurban,C2,0,1
63,33272.76,7,1877.89,2,2,Unemployed,Single,Semiurban,C0,0,1
30,64314.17,26,0.0,10,3,Salaried,Married,Rural,C2,0,0
33,72610.89,22,30288.0,6,4,Salaried,Married,Urban,C0,0,1
35,46593.17,23,27694.06,11,5,Self-employed,Divorced,Semiurban,C1,0,1
27,65708.17,14,10516.25,11,6,Salaried,Single,Rural,C3,1,0
26,25001.27,21,0.0,5,4,Salaried,Single,Urban,C0,0,0
36,100247.66,16,0.0,0,2,Salaried,Single,Urban,C0,0,1
64,47959.64,11,14388.81,3,0,Salaried,Married,Urban,C1,0,0
18,115785.0,18,19690.73,6,4,Salaried,Single,Rural,C0,0,1
33,64188.14,10,0.0,4,5,Salaried,Single,Urban,C0,0,1
21,90701.34,29,7501.66,0,3,Unemployed,Married,Urban,C2,0,1
47,63667.43,22,34656.14,11,6,Student,Married,Semiurban,C0,0,1
31,64231.4,22,8954.87,3,2,Unemployed,Single,Rural,C1,0,1
59,50399.27,22,32854.93,7,0,Salaried,Single,Semiurban,C0,0,0
49,67978.1,13,21086.65,11,4,Self-employed,Single,Rural,C0,0,0
59,72949.97,29,0.0,6,0,Self-employed,Single,Urban,C0,0,1
51,45393.54,6,7902.6,8,0,Salaried,Single,Semiurban,C5,1,0
41,61873.89,17,10198.28,0,4,Unemployed,Single,Semiurban,C1,0,1
63,49747.53,2,0.0,8,3,Self-employed,Single,Urban,C0,0,0
43,122491.6,9,0.0,10,4,Salaried,Married,Rural,C1,0,1
68,62756.73,17,33094.76,11,5,Student,Married,Semiurban,C1,0,0
70,103630.8,15,0.0,1,2,Salaried,Single,Urban,C1,0,0
49,60109.44,29,27098.11,2,4,Salaried,Married,Urban,C0,0,1
53,71482.19,19,5889.22,0,3,Salaried,Single,Urban,C0,0,1
31,31965.9,12,11641.05,11,4,Salaried,Married,Rural,C1,0,0
61,53823.19,13,19865.82,3,4,Student,Married,Urban,C1,0,0
53,70263.37,18,3620.18,6,2,Self-employed,Married,Rural,C3,1,0
65,104650.1,24,19950.66,5,3,Salaried,Married,Urban,C1,0,1
32,70549.57,8,0.0,8,4,Self-employed,Single,Rural,C2,0,1
59,99593.01,18,18155.9,10,0,Unemployed,Single,Rural,C1,0,1
42,81018.23,17,0.0,3,1,Unemployed,Married,Urban,C1,0,1
27,105685.03,0,8824.15,9,0,Unemployed,Single,Urban,C1,0,0
27,63523.94,28,23959.4,3,1,Unemployed,Married,Rural,C0,0,0
47,124755.57,17,20712.13,2,3,Self-employed,Married,Urban,C4,1,1
34,52865.09,7,0.0,1,6,Salaried,Single,Urban,C0,0,0
23,45838.45,19,0.0,4,6,Unemployed,Married,Rural,C1,0,0
40,34748.68,21,2358.59,6,5,Salaried,Married,Rural,C1,0,1
52,123275.62,28,14607.02,9,3,Salaried,Married,Rural,C3,1,1
34,85486.19,1,0.0,10,1,Salaried,Married,Rural,C0,0,0
68,56646.98,12,11814.87,6,2,Salaried,Married,Semiurban,C3,1,0
59,96225.57,5,16360.01,4,5,Self-employed,Single,Rural,C0,0,1
45,82192.3,17,8037.48,2,6,Unemployed,Married,Urban,C0,0,1
67,114153.19,15,19354.49,10,6,Salaried,Single,Rural,C3,1,0
40,26304.18,14,15132.14,4,2,Self-employed,Single,Semiurban,C0,0,1
25,58366.0,30,4416.84,9,3,Salaried,Divorced,Semiurban,C1,0,1
19,53436.97,16,0.0,7,3,Self-employed,Single,Rural,C1,0,0
67,15657.93,12,13867.78,11,0,Salaried,Single,Semiurban,C4,1,0
68,91508.18,2,0.0,11,0,Salaried,Single,Semiurban,C2,0,1
57,58240.09,8,3903.2,8,0,Self-employed,Divorced,Semiurban,C0,0,0
23,83490.78,27,18707.74,7,5,Salaried,Married,Urban,C3,1,1
33,123994.3,14,31842.67,1,1,Salaried,Single,Urban,C0,0,0
20,56168.91,28,11467.16,0,4,Salaried,Married,Rural,C1,0,1
20,54471.18,16,19756.91,6,2,Salaried,Single,Urban,C2,0,0
31,67966.6,16,0.0,8,5,Self-employed,Married,Semiurban,C2,0,0
48,89681.18,13,15437.33,8,0,Salaried,Married,Semiurban,C2,0,1
21,50832.17,17,11161.32,3,2,Salaried,Single,Rural,C3,1,1
70,49225.96,2,29209.19,6,1,Unemployed,Married,Rural,C1,0,0
42,91429.73,1,4433.58,10,3,Self-employed,Divorced,Urban,C4,1,0
31,74465.98,14,8617.07,1,3,Salaried,Single,Urban,C0,0,0
45,13881.79,18,26823.4,4,1,Self-employed,Single,Semiurban,C0,0,0
59,34365.21,17,10711.53,11,4,Salaried,Divorced,Urban,C2,0,0
34,102530.9,13,0.0,2,6,Salaried,Single,Semiurban,C0,0,1
20,75048.21,9,47722.87,3,0,Self-employed,Married,Urban,C1,0,0
20,45945.1,21,0.0,5,0,Salaried,Married,Urban,C2,0,1
63,60739.76,18,11094.2,8,6,Salaried,Single,Rural,C1,0,0
23,65330.92,1,16853.63,3,4,Unemployed,Single,Rural,C0,0,0
51,83393.33,14,15746.65,9,6,Self-employed,Single,Semiurban,C0,0,0
38,31043.42,22,9343.59,2,4,Unemployed,Single,Urban,C0,0,1
59,43976.27,24,9413.35,4,5,Unemployed,Married,Rural,C0,0,1
21,71823.89,8,8710.95,6,1,Salaried,Married,Semiurban,C0,0,0
65,62504.14,28,0.0,0,3,Self-employed,Single,Rural,C3,1,1
55,79296.48,20,42103.07,9,2,Salaried,Married,Urban,C0,0,1
41,34262.32,13,8920.13,8,5,Self-employed,Single,Urban,C3,1,0
28,73928.22,19,20357.03,10,0,Salaried,Single,Semiurban,C5,1,0
69,92289.59,27,7314.86,3,0,Salaried,Married,Rural,C0,0,1
34,77170.46,7,7033.31,4,3,Salaried,Single,Urban,C5,1,1
43,68477.79,4,5623.79,10,6,Self-employed,Married,Urban,C0,0,0
38,62602.91,13,0.0,0,6,Salaried,Single,Semiurban,C1,0,0
30,44128.72,2,9751.3,5,4,Self-employed,Married,Rural,C5,1,0
40,63200.04,25,6301.89,5,3,Unemployed,Divorced,Rural,C3,1,1
26,96492.65,30,28401.34,5,1,Self-employed,Single,Rural,C0,0,1
18,62024.29,18,0.0,5,6,Salaried,Divorced,Semiurban,C0,0,1
33,42754.9,30,3919.94,8,1,Salaried,Single,Rural,C0,0,1
23,52693.82,2,0.0,2,0,Unemployed,Single,Semiurban,C4,1,1
39,70021.26,19,32195.43,10,3,Self-employed,Single,Urban,C0,0,0
63,55662.15,13,0.0,10,2,Salaried,Married,Semiurban,C1,0,1
26,77132.58,8,19872.2,2,3,Unemployed,Married,Semiurban,C0,0,0
18,78071.09,9,25582.26,11,6,Salaried,Divorced,Semiurban,C0,0,0
23,87224.58,16,9954.28,3,1,Salaried,Married,Urban,C1,0,1
44,100588.99,19,0.0,0,6,Salaried,Single,Rural,C0,0,1
32,89896.47,5,0.0,4,1,Salaried,Married,Rural,C1,0,0
43,41644.02,19,24036.7,9,2,Salaried,Divorced,Urban,C1,0,1
19,42411.64,28,0.0,10,0,Self-employed,Married,Rural,C1,0,1
35,63105.71,0,17488.37,7,4,Salaried,Married,Urban,C1,0,1
39,53720.62,27,13600.89,9,6,Self-employed,Married,Urban,C0,0,0
40,36541.83,18,17279.85,3,6,Unemployed,Single,Urban,C2,0,1
47,53957.71,10,18602.19,10,1,Unemployed,Divorced,Semiurban,C1,0,0
59,53137.18,22,0.0,7,5,Salaried,Divorced,Urban,C1,0,1
42,48203.81,19,0.0,1,0,Self-employed,Married,Semiurban,C0,0,0
62,57105.26,23,22008.98,1,4,Salaried,Single,Rural,C0,0,1
46,94461.27,2,3189.18,3,4,Self-employed,Single,Semiurban,C3,1,1
31,69980.95,1,0.0,0,1,Salaried,Divorced,Rural,C3,1,0
30,126795.23,19,21082.57,3,0,Self-employed,Married,Rural,C0,0,1
35,69262.7,9,0.0,11,0,Salaried,Married,Semiurban,C0,0,1
49,57748.36,7,18539.9,2,4,Self-employed,Divorced,Urban,C0,0,1
30,65103.32,13,31499.51,7,4,Salaried,Married,Urban,C2,0,1
66,71412.3,22,12234.67,11,0,Salaried,Married,Semiurban,C0,0,0
43,75881.35,5,25940.72,3,3,Self-employed,Single,Semiurban,C5,1,0
63,116917.78,30,14153.17,8,5,Salaried,Single,Semiurban,C0,0,1
54,43866.99,13,34224.01,5,1,Self-employed,Married,Semiurban,C5,1,0
35,86476.15,4,0.0,3,4,Self-employed,Single,Semiurban,C0,0,1
30,70193.76,2,11884.99,11,2,Self-employed,Single,Urban,C0,0,0
57,25722.56,26,21424.26,7,1,Self-employed,Married,Urban,C0,0,1
35,84267.47,3,9334.24,5,2,Self-employed,Single,Urban,C0,0,0
31,96690.59,12,28131.07,9,2,Unemployed,Married,Rural,C5,1,0
67,43570.59,20,5951.45,10,3,Salaried,Single,Semiurban,C1,0,0
43,64776.65,15,40971.2,9,1,Self-employed,Married,Semiurban,C0,0,0
20,21866.14,8,41710.77,10,2,Self-employed,Single,Semiurban,C5,1,0
44,33529.84,3,15949.01,3,4,Salaried,Married,Semiurban,C0,0,1
42,91200.74,22,19736.42,4,2,Salaried,Married,Urban,C0,0,1
63,53339.59,15,28683.4,2,4,Salaried,Single,Urban,C0,0,0
55,37279.93,1,0.0,8,0,Self-employed,Single,Urban,C1,0,0
